beneficiaire_action_menee;action_representation_interet_id;action_menee_en_propre
AMAZON FRANCE SERVICES SAS;27367;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27368;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27369;0
UBER FRANCE SAS;27370;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27371;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27372;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27373;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27374;0
SOITEC;27375;0
UBER FRANCE SAS;27376;0
UBER FRANCE SAS;27377;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27378;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27379;0
UBER FRANCE SAS;27380;0
CONTINENTAL FRANCE;27381;0
FEDERATION DES INDUSTRIES DES EQUIPEMENTS POUR VEHICULES;27381;0
UBER FRANCE SAS;27382;0
ROBERT BOSCH FRANCE;27383;0
SYNDICAT FABRIC EQUIP AUTOMOBILES;27383;0
HONEYWELL TECHNOLOGIE SARL;27383;0
International Platinum Group Metals Association (IPA);27383;0
Delphi International Operations Luxembourg SARL;27383;0
LA FRANCAISE DE L'ENERGIE;27384;0
FINCANTIERI S.P .A.;27385;0
SOITEC;27386;0
AUCHAN RETAIL FRANCE;27387;1
AUCHAN RETAIL FRANCE;27388;1
AUCHAN RETAIL FRANCE;27389;1
AUCHAN RETAIL FRANCE;27390;1
AUCHAN RETAIL FRANCE;27391;1
AUCHAN RETAIL FRANCE;27392;1
AUCHAN RETAIL FRANCE;27393;1
AUCHAN RETAIL FRANCE;27394;1
AUCHAN RETAIL FRANCE;27395;1
AUCHAN RETAIL FRANCE;27396;1
AUCHAN RETAIL FRANCE;27397;1
AUCHAN RETAIL FRANCE;27398;1
AUCHAN RETAIL FRANCE;27399;1
AUCHAN RETAIL FRANCE;27400;1
AUCHAN RETAIL FRANCE;27401;1
AUCHAN RETAIL FRANCE;27402;1
AUCHAN RETAIL FRANCE;27403;1
AUCHAN RETAIL FRANCE;27404;1
AUCHAN RETAIL FRANCE;27405;1
AUCHAN RETAIL FRANCE;27406;1
AUCHAN RETAIL FRANCE;27407;1
AUCHAN RETAIL FRANCE;27408;1
AUCHAN RETAIL FRANCE;27409;1
AUCHAN RETAIL FRANCE;27410;1
AUCHAN RETAIL FRANCE;27411;1
AUCHAN RETAIL FRANCE;27412;1
AUCHAN RETAIL FRANCE;27413;1
AUCHAN RETAIL FRANCE;27414;1
AUCHAN RETAIL FRANCE;27415;1
AUCHAN RETAIL FRANCE;27416;1
AUCHAN RETAIL FRANCE;27417;1
AUCHAN RETAIL FRANCE;27418;1
AUCHAN RETAIL FRANCE;27419;1
AUCHAN RETAIL FRANCE;27420;1
AUCHAN RETAIL FRANCE;27421;1
AUCHAN RETAIL FRANCE;27422;1
AUCHAN RETAIL FRANCE;27423;1
AUCHAN RETAIL FRANCE;27424;1
AUCHAN RETAIL FRANCE;27425;1
AUCHAN RETAIL FRANCE;27426;1
AUCHAN RETAIL FRANCE;27427;1
AUCHAN RETAIL FRANCE;27428;1
AUCHAN RETAIL FRANCE;27429;1
AUCHAN RETAIL FRANCE;27430;1
AUCHAN RETAIL FRANCE;27431;1
AUCHAN RETAIL FRANCE;27432;1
AUCHAN RETAIL FRANCE;27433;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27434;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27435;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27436;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27437;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27438;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27439;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27440;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27441;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27442;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27443;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27444;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27445;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27446;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27447;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27448;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27449;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27450;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27451;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27452;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27453;1
FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE VAUCLUSE;27454;1
MOUVEMENT DES ENTREPRISES DE FRANCE;27455;1
MOUVEMENT DES ENTREPRISES DE FRANCE;27456;1
MOUVEMENT DES ENTREPRISES DE FRANCE;27457;1
LIGUE NATIONALE CONTRE LE CANCER;27458;1
LIGUE NATIONALE CONTRE LE CANCER;27459;1
LIGUE NATIONALE CONTRE LE CANCER;27460;1
LIGUE NATIONALE CONTRE LE CANCER;27461;1
LIGUE NATIONALE CONTRE LE CANCER;27462;1
LIGUE NATIONALE CONTRE LE CANCER;27463;1
LIGUE NATIONALE CONTRE LE CANCER;27464;1
LIGUE NATIONALE CONTRE LE CANCER;27465;1
LIGUE NATIONALE CONTRE LE CANCER;27466;1
LIGUE NATIONALE CONTRE LE CANCER;27467;1
LIGUE NATIONALE CONTRE LE CANCER;27468;1
LIGUE NATIONALE CONTRE LE CANCER;27469;1
LIGUE NATIONALE CONTRE LE CANCER;27470;1
LIGUE NATIONALE CONTRE LE CANCER;27471;1
LIGUE NATIONALE CONTRE LE CANCER;27472;1
LIGUE NATIONALE CONTRE LE CANCER;27473;1
LIGUE NATIONALE CONTRE LE CANCER;27474;1
LIGUE NATIONALE CONTRE LE CANCER;27475;1
LIGUE NATIONALE CONTRE LE CANCER;27476;1
LIGUE NATIONALE CONTRE LE CANCER;27477;1
LIGUE NATIONALE CONTRE LE CANCER;27478;1
LIGUE NATIONALE CONTRE LE CANCER;27479;1
LIGUE NATIONALE CONTRE LE CANCER;27480;1
LIGUE NATIONALE CONTRE LE CANCER;27481;1
LIGUE NATIONALE CONTRE LE CANCER;27482;1
LIGUE NATIONALE CONTRE LE CANCER;27483;1
LIGUE NATIONALE CONTRE LE CANCER;27484;1
LIGUE NATIONALE CONTRE LE CANCER;27485;1
LIGUE NATIONALE CONTRE LE CANCER;27486;1
ACATRINEI ACATRINEI ALDEA AMELIE;27487;1
ACATRINEI ACATRINEI ALDEA AMELIE;27488;1
ACATRINEI ACATRINEI ALDEA AMELIE;27489;1
ACATRINEI ACATRINEI ALDEA AMELIE;27490;1
ACATRINEI ACATRINEI ALDEA AMELIE;27491;1
ACATRINEI ACATRINEI ALDEA AMELIE;27492;1
ACATRINEI ACATRINEI ALDEA AMELIE;27493;1
PHILIP MORRIS FRANCE;27494;1
PHILIP MORRIS FRANCE;27495;1
PHILIP MORRIS FRANCE;27496;1
PHILIP MORRIS FRANCE;27497;1
PHILIP MORRIS FRANCE;27498;1
PHILIP MORRIS FRANCE;27499;1
PHILIP MORRIS FRANCE;27500;1
PHILIP MORRIS FRANCE;27501;1
PHILIP MORRIS FRANCE;27502;1
PHILIP MORRIS FRANCE;27503;1
FEDERATION FRANCAISE CAMPING CARAVANNING;27504;0
CONFEDERATION PAYSANNE;27505;1
CONFEDERATION PAYSANNE;27506;1
CONFEDERATION PAYSANNE;27507;1
CONFEDERATION PAYSANNE;27508;1
CONFEDERATION PAYSANNE;27509;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27510;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27511;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27512;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27513;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27514;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27515;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27516;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27517;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27518;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27519;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27520;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27521;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27522;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27523;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27524;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27525;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27526;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27527;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27528;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27529;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27530;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27531;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27532;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27533;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27534;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27535;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27536;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27537;1
FEDERATION FRANCAISE DU BATIMENT DU BAS-RHIN;27538;1
BOOKING.COM B.V;27539;1
BOOKING.COM B.V;27540;1
BOOKING.COM B.V;27541;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27542;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27543;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27544;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27545;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27546;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27547;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27548;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27549;1
FEDERATION DEP ENTREP. ARTISANS DU BAT;27550;1
PAYPAL EUROPE ET CIE SCA;27551;1
PAYPAL EUROPE ET CIE SCA;27552;1
PAYPAL EUROPE ET CIE SCA;27553;1
PAYPAL EUROPE ET CIE SCA;27554;1
JEUNES AGRICULTEURS DE L' HERAULT;27555;1
JEUNES AGRICULTEURS DE L' HERAULT;27556;1
JEUNES AGRICULTEURS DE L' HERAULT;27557;1
JEUNES AGRICULTEURS DE L' HERAULT;27558;1
JEUNES AGRICULTEURS DE L' HERAULT;27559;1
JEUNES AGRICULTEURS DE L' HERAULT;27560;1
JEUNES AGRICULTEURS DE L' HERAULT;27561;1
JEUNES AGRICULTEURS DE L' HERAULT;27562;1
JEUNES AGRICULTEURS DE L' HERAULT;27563;1
JEUNES AGRICULTEURS DE L' HERAULT;27564;1
JEUNES AGRICULTEURS DE L' HERAULT;27565;1
SAS TRADITAB;27566;1
SAS TRADITAB;27567;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27568;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27569;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27570;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27571;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27572;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27573;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27574;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27575;1
GROUPEMENT NATIONAL CHAINES HOTELIERES;27576;1
MAISON FAMILIALE RURALE EDUCATION ORIENT;27577;1
CHAMBRE COMMERCE ET INDUSTRIE LA MAYENNE;27578;1
CHAMBRE COMMERCE ET INDUSTRIE LA MAYENNE;27579;1
CHAMBRE COMMERCE ET INDUSTRIE LA MAYENNE;27580;1
CHAMBRE COMMERCE ET INDUSTRIE LA MAYENNE;27581;1
CHAMBRE COMMERCE ET INDUSTRIE LA MAYENNE;27582;1
TILRAY PORTUGAL UNIPESSOAL LDA;27583;1
TILRAY PORTUGAL UNIPESSOAL LDA;27584;1
TILRAY PORTUGAL UNIPESSOAL LDA;27585;1
TILRAY PORTUGAL UNIPESSOAL LDA;27586;1
TILRAY PORTUGAL UNIPESSOAL LDA;27587;1
F D S E A AUBE;27588;1
F D S E A AUBE;27589;1
F D S E A AUBE;27590;1
F D S E A AUBE;27591;1
F D S E A AUBE;27592;1
F D S E A AUBE;27593;1
F D S E A AUBE;27594;1
F D S E A AUBE;27595;1
F D S E A AUBE;27596;1
F D S E A AUBE;27597;1
FEDERATION BANCAIRE FRANCAISE;27598;1
FEDERATION BANCAIRE FRANCAISE;27599;1
FEDERATION BANCAIRE FRANCAISE;27600;1
FEDERATION BANCAIRE FRANCAISE;27601;1
FEDERATION BANCAIRE FRANCAISE;27602;1
FEDERATION BANCAIRE FRANCAISE;27603;1
FEDERATION BANCAIRE FRANCAISE;27604;1
FEDERATION BANCAIRE FRANCAISE;27605;1
FEDERATION BANCAIRE FRANCAISE;27606;1
FEDERATION BANCAIRE FRANCAISE;27607;1
FEDERATION BANCAIRE FRANCAISE;27608;1
FEDERATION BANCAIRE FRANCAISE;27609;1
FEDERATION BANCAIRE FRANCAISE;27610;1
FEDERATION BANCAIRE FRANCAISE;27611;1
FEDERATION BANCAIRE FRANCAISE;27612;1
FEDERATION BANCAIRE FRANCAISE;27613;1
FEDERATION BANCAIRE FRANCAISE;27614;1
FEDERATION BANCAIRE FRANCAISE;27615;1
FEDERATION BANCAIRE FRANCAISE;27616;1
FEDERATION BANCAIRE FRANCAISE;27617;1
FEDERATION BANCAIRE FRANCAISE;27618;1
FEDERATION BANCAIRE FRANCAISE;27619;1
FEDERATION BANCAIRE FRANCAISE;27620;1
FEDERATION BANCAIRE FRANCAISE;27621;1
FEDERATION BANCAIRE FRANCAISE;27622;1
FEDERATION BANCAIRE FRANCAISE;27623;1
FEDERATION BANCAIRE FRANCAISE;27624;1
FEDERATION BANCAIRE FRANCAISE;27625;1
FEDERATION BANCAIRE FRANCAISE;27626;1
FEDERATION BANCAIRE FRANCAISE;27627;1
FEDERATION BANCAIRE FRANCAISE;27628;1
FEDERATION BANCAIRE FRANCAISE;27629;1
FEDERATION BANCAIRE FRANCAISE;27630;1
FEDERATION BANCAIRE FRANCAISE;27631;1
FEDERATION BANCAIRE FRANCAISE;27632;1
FEDERATION BANCAIRE FRANCAISE;27633;1
FEDERATION BANCAIRE FRANCAISE;27634;1
FEDERATION BANCAIRE FRANCAISE;27635;1
FEDERATION BANCAIRE FRANCAISE;27636;1
FEDERATION BANCAIRE FRANCAISE;27637;1
FEDERATION BANCAIRE FRANCAISE;27638;1
FEDERATION BANCAIRE FRANCAISE;27639;1
FEDERATION BANCAIRE FRANCAISE;27640;1
FEDERATION BANCAIRE FRANCAISE;27641;1
FEDERATION BANCAIRE FRANCAISE;27642;1
FEDERATION BANCAIRE FRANCAISE;27643;1
FEDERATION BANCAIRE FRANCAISE;27644;1
FEDERATION BANCAIRE FRANCAISE;27645;1
FEDERATION BANCAIRE FRANCAISE;27646;1
FEDERATION BANCAIRE FRANCAISE;27647;1
FEDERATION BANCAIRE FRANCAISE;27648;1
FEDERATION BANCAIRE FRANCAISE;27649;1
FEDERATION BANCAIRE FRANCAISE;27650;1
FEDERATION BANCAIRE FRANCAISE;27651;1
FEDERATION BANCAIRE FRANCAISE;27652;1
FEDERATION BANCAIRE FRANCAISE;27653;1
FEDERATION BANCAIRE FRANCAISE;27654;1
FEDERATION BANCAIRE FRANCAISE;27655;1
FEDERATION BANCAIRE FRANCAISE;27656;1
FEDERATION BANCAIRE FRANCAISE;27657;1
FEDERATION BANCAIRE FRANCAISE;27658;1
FEDERATION BANCAIRE FRANCAISE;27659;1
FEDERATION BANCAIRE FRANCAISE;27660;1
FEDERATION BANCAIRE FRANCAISE;27661;1
FEDERATION BANCAIRE FRANCAISE;27662;1
FEDERATION BANCAIRE FRANCAISE;27663;1
FEDERATION BANCAIRE FRANCAISE;27664;1
FEDERATION BANCAIRE FRANCAISE;27665;1
FEDERATION BANCAIRE FRANCAISE;27666;1
FEDERATION BANCAIRE FRANCAISE;27667;1
FEDERATION BANCAIRE FRANCAISE;27668;1
FEDERATION BANCAIRE FRANCAISE;27669;1
FEDERATION BANCAIRE FRANCAISE;27670;1
FEDERATION BANCAIRE FRANCAISE;27671;1
FEDERATION BANCAIRE FRANCAISE;27672;1
FEDERATION BANCAIRE FRANCAISE;27673;1
FEDERATION BANCAIRE FRANCAISE;27674;1
FEDERATION BANCAIRE FRANCAISE;27675;1
FEDERATION BANCAIRE FRANCAISE;27676;1
FEDERATION BANCAIRE FRANCAISE;27677;1
FEDERATION BANCAIRE FRANCAISE;27678;1
FEDERATION BANCAIRE FRANCAISE;27679;1
FEDERATION BANCAIRE FRANCAISE;27680;1
FEDERATION BANCAIRE FRANCAISE;27681;1
FEDERATION BANCAIRE FRANCAISE;27682;1
FEDERATION BANCAIRE FRANCAISE;27683;1
FEDERATION BANCAIRE FRANCAISE;27684;1
FEDERATION BANCAIRE FRANCAISE;27685;1
FEDERATION BANCAIRE FRANCAISE;27686;1
FEDERATION BANCAIRE FRANCAISE;27687;1
FEDERATION BANCAIRE FRANCAISE;27688;1
FEDERATION BANCAIRE FRANCAISE;27689;1
FEDERATION BANCAIRE FRANCAISE;27690;1
FEDERATION BANCAIRE FRANCAISE;27691;1
FEDERATION BANCAIRE FRANCAISE;27692;1
FEDERATION BANCAIRE FRANCAISE;27693;1
FEDERATION BANCAIRE FRANCAISE;27694;1
FEDERATION BANCAIRE FRANCAISE;27695;1
FEDERATION BANCAIRE FRANCAISE;27696;1
FEDERATION BANCAIRE FRANCAISE;27697;1
FEDERATION BANCAIRE FRANCAISE;27698;1
FEDERATION BANCAIRE FRANCAISE;27699;1
FEDERATION BANCAIRE FRANCAISE;27700;1
FEDERATION BANCAIRE FRANCAISE;27701;1
FEDERATION BANCAIRE FRANCAISE;27702;1
FEDERATION BANCAIRE FRANCAISE;27703;1
FEDERATION BANCAIRE FRANCAISE;27704;1
FEDERATION BANCAIRE FRANCAISE;27705;1
FEDERATION BANCAIRE FRANCAISE;27706;1
FEDERATION BANCAIRE FRANCAISE;27707;1
FEDERATION BANCAIRE FRANCAISE;27708;1
FEDERATION BANCAIRE FRANCAISE;27709;1
FEDERATION BANCAIRE FRANCAISE;27710;1
FEDERATION BANCAIRE FRANCAISE;27711;1
FEDERATION BANCAIRE FRANCAISE;27712;1
FEDERATION BANCAIRE FRANCAISE;27713;1
FEDERATION BANCAIRE FRANCAISE;27714;1
FEDERATION BANCAIRE FRANCAISE;27715;1
FEDERATION BANCAIRE FRANCAISE;27716;1
FEDERATION BANCAIRE FRANCAISE;27717;1
FEDERATION BANCAIRE FRANCAISE;27718;1
FEDERATION BANCAIRE FRANCAISE;27719;1
FEDERATION BANCAIRE FRANCAISE;27720;1
FEDERATION BANCAIRE FRANCAISE;27721;1
FEDERATION BANCAIRE FRANCAISE;27722;1
FEDERATION BANCAIRE FRANCAISE;27723;1
FEDERATION BANCAIRE FRANCAISE;27724;1
FEDERATION BANCAIRE FRANCAISE;27725;1
FEDERATION BANCAIRE FRANCAISE;27726;1
FEDERATION BANCAIRE FRANCAISE;27727;1
FEDERATION BANCAIRE FRANCAISE;27728;1
FEDERATION BANCAIRE FRANCAISE;27729;1
FEDERATION BANCAIRE FRANCAISE;27730;1
FEDERATION BANCAIRE FRANCAISE;27731;1
FEDERATION BANCAIRE FRANCAISE;27732;1
FEDERATION BANCAIRE FRANCAISE;27733;1
FEDERATION BANCAIRE FRANCAISE;27734;1
FEDERATION BANCAIRE FRANCAISE;27735;1
FEDERATION BANCAIRE FRANCAISE;27736;1
FEDERATION BANCAIRE FRANCAISE;27737;1
FEDERATION BANCAIRE FRANCAISE;27738;1
FEDERATION BANCAIRE FRANCAISE;27739;1
FEDERATION BANCAIRE FRANCAISE;27740;1
FEDERATION BANCAIRE FRANCAISE;27741;1
FEDERATION BANCAIRE FRANCAISE;27742;1
FEDERATION BANCAIRE FRANCAISE;27743;1
FEDERATION BANCAIRE FRANCAISE;27744;1
FEDERATION BANCAIRE FRANCAISE;27745;1
FEDERATION BANCAIRE FRANCAISE;27746;1
FEDERATION BANCAIRE FRANCAISE;27747;1
FEDERATION BANCAIRE FRANCAISE;27748;1
FEDERATION BANCAIRE FRANCAISE;27749;1
FEDERATION BANCAIRE FRANCAISE;27750;1
FEDERATION BANCAIRE FRANCAISE;27751;1
FEDERATION BANCAIRE FRANCAISE;27752;1
FEDERATION BANCAIRE FRANCAISE;27753;1
FEDERATION BANCAIRE FRANCAISE;27754;1
JEUNES AGRICULTEURS DE LA LOIRE;27755;1
JEUNES AGRICULTEURS DE LA LOIRE;27756;1
JEUNES AGRICULTEURS DE LA LOIRE;27757;1
JEUNES AGRICULTEURS DE LA LOIRE;27758;1
JEUNES AGRICULTEURS DE LA LOIRE;27759;1
JEUNES AGRICULTEURS DE LA LOIRE;27760;1
JEUNES AGRICULTEURS DE LA LOIRE;27761;1
JEUNES AGRICULTEURS DE LA LOIRE;27762;1
JEUNES AGRICULTEURS DE LA LOIRE;27763;1
JEUNES AGRICULTEURS DE LA LOIRE;27764;1
JEUNES AGRICULTEURS DE LA LOIRE;27765;1
JEUNES AGRICULTEURS DE LA LOIRE;27766;1
JEUNES AGRICULTEURS DE LA LOIRE;27767;1
JEUNES AGRICULTEURS DE LA LOIRE;27768;1
JEUNES AGRICULTEURS DE LA LOIRE;27769;1
SNAP GROUP SAS;27770;1
SNAP GROUP SAS;27771;1
SNAP GROUP SAS;27772;1
SNAP GROUP SAS;27773;1
SNAP GROUP SAS;27774;1
SNAP GROUP SAS;27775;1
SNAP GROUP SAS;27776;1
SNAP GROUP SAS;27777;1
SNAP GROUP SAS;27778;1
SNAP GROUP SAS;27779;1
SNAP GROUP SAS;27780;1
SNAP GROUP SAS;27781;1
SNAP GROUP SAS;27782;1
SNAP GROUP SAS;27783;1
SNAP GROUP SAS;27784;1
SNAP GROUP SAS;27785;1
SNAP GROUP SAS;27786;1
SNAP GROUP SAS;27787;1
BIOMERIEUX SA;27788;1
BIOMERIEUX SA;27789;1
BIOMERIEUX SA;27790;1
BIOMERIEUX SA;27791;1
BIOMERIEUX SA;27792;1
BIOMERIEUX SA;27793;1
BIOMERIEUX SA;27794;1
BIOMERIEUX SA;27795;1
BIOMERIEUX SA;27796;1
BIOMERIEUX SA;27797;1
BIOMERIEUX SA;27798;1
BIOMERIEUX SA;27799;1
BIOMERIEUX SA;27800;1
BIOMERIEUX SA;27801;1
BIOMERIEUX SA;27802;1
BIOMERIEUX SA;27803;1
BIOMERIEUX SA;27804;1
BIOMERIEUX SA;27805;1
BIOMERIEUX SA;27806;1
BIOMERIEUX SA;27807;1
BIOMERIEUX SA;27808;1
BIOMERIEUX SA;27809;1
BIOMERIEUX SA;27810;1
BIOMERIEUX SA;27811;1
BIOMERIEUX SA;27812;1
BIOMERIEUX SA;27813;1
BIOMERIEUX SA;27814;1
BIOMERIEUX SA;27815;1
BIOMERIEUX SA;27816;1
BIOMERIEUX SA;27817;1
BIOMERIEUX SA;27818;1
BIOMERIEUX SA;27819;1
BIOMERIEUX SA;27820;1
BIOMERIEUX SA;27821;1
BIOMERIEUX SA;27822;1
BIOMERIEUX SA;27823;1
BIOMERIEUX SA;27824;1
BIOMERIEUX SA;27825;1
BIOMERIEUX SA;27826;1
BIOMERIEUX SA;27827;1
BIOMERIEUX SA;27828;1
BIOMERIEUX SA;27829;1
BIOMERIEUX SA;27830;1
BIOMERIEUX SA;27831;1
BIOMERIEUX SA;27832;1
BIOMERIEUX SA;27833;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27834;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27835;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27836;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27837;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27838;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27839;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27840;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27841;1
FEDER FR BATIMENT & TP ROUEN-DIEPPE;27842;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27843;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27844;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27845;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27846;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27847;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27848;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27849;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27850;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27851;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27852;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27853;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27854;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27855;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27856;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27857;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27858;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27859;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27860;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27861;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27862;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27863;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27864;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27865;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27866;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27867;1
FRANCE BOIS INDUSTRIE ENTREPRISES;27868;1
FEDERATION BATIMENT TP ILLE ET VILAINE;27869;1
FEDERATION BATIMENT TP ILLE ET VILAINE;27870;1
FEDERATION BATIMENT TP ILLE ET VILAINE;27871;1
FEDERATION BATIMENT TP ILLE ET VILAINE;27872;1
