annee,groupe,sanction,sexe,nombre,motif,type_sanction,source,conseil_discpline
2018,2,Révocation,H,1,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Exclusion définitive,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Radiation des cadres,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,3,Avertissement,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,avant
2018,3,Avertissement,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,avant
2018,3,Blâme,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,avant 
2018,3,Blâme,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,avant
2018,3,Avertissement,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,après
2018,3,Avertissement,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,après
2018,3,Blâme,H,1,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,après
2018,3,Blâme,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,après
2018,3,Rétrogradation,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Rétrogradation,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,H,3,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Retraite d'office,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Retraite d'office,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Révocation,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Révocation,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Exclusion définitive,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Exclusion définitive,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Radiation des cadres,H,1,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Radiation des cadres,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,3,Avertissement,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,avant
2018,3,Avertissement,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,avant
2018,3,Blâme,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,avant 
2018,3,Blâme,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,avant
2018,3,Avertissement,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,après
2018,3,Avertissement,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,après
2018,3,Blâme,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,après
2018,3,Blâme,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,après
2018,3,Rétrogradation,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Rétrogradation,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Retraite d'office,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Retraite d'office,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Révocation,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Révocation,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Exclusion définitive,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Exclusion définitive,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Radiation des cadres,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Radiation des cadres,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,3,Avertissement,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,avant
2018,3,Avertissement,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,avant
2018,3,Blâme,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,avant 
2018,3,Blâme,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,avant
2018,3,Avertissement,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,après
2018,3,Avertissement,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,après
2018,3,Blâme,H,1,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,après
2018,3,Blâme,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,après
2018,3,Rétrogradation,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Rétrogradation,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Retraite d'office,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Retraite d'office,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Révocation,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Révocation,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Exclusion définitive,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Exclusion définitive,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Radiation des cadres,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Radiation des cadres,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,3,Avertissement,H,1,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,avant
2018,3,Avertissement,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,avant
2018,3,Blâme,H,1,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,avant 
2018,3,Blâme,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,avant
2018,3,Avertissement,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,après
2018,3,Avertissement,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,après
2018,3,Blâme,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,après
2018,3,Blâme,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,après
2018,3,Rétrogradation,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Rétrogradation,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,ETF de 3 mois à 2 ans,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Retraite d'office,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Retraite d'office,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Révocation,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Révocation,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Exclusion définitive,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Exclusion définitive,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Radiation des cadres,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Radiation des cadres,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,3,Avertissement,H,15,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,avant
2018,3,Avertissement,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,avant
2018,3,Blâme,H,12,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,avant 
2018,3,Blâme,F,1,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,avant
2018,3,Avertissement,H,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,après
2018,3,Avertissement,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,après
2018,3,Blâme,H,1,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,après
2018,3,Blâme,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,après
2018,4,Rétrogradation,H,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Rétrogradation,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,ETF de 3 mois à 2 ans,H,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,ETF de 3 mois à 2 ans,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Retraite d'office,H,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Retraite d'office,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Révocation,H,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Révocation,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Exclusion définitive,H,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Exclusion définitive,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Radiation des cadres,H,3,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Radiation des cadres,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,4,Avertissement,H,1,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,avant
2018,4,Avertissement,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,avant
2018,4,Blâme,H,1,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,avant 
2018,4,Blâme,F,1,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,avant
2018,4,Avertissement,H,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,après
2018,4,Avertissement,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,après
2018,4,Blâme,H,1,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,après
2018,4,Blâme,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,après
2018,4,Radiation du tableau d'avancement,H,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,4,Radiation du tableau d'avancement,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,4,Radiation du tableau d'avancement,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,4,Radiation du tableau d'avancement,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,4,Rétrogradation,H,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Rétrogradation,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,ETF de 3 mois à 2 ans,H,3,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,ETF de 3 mois à 2 ans,F,1,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Retraite d'office,H,1,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Retraite d'office,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Révocation,H,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Révocation,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Exclusion définitive,H,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Exclusion définitive,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Radiation des cadres,H,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Radiation des cadres,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,4,Avertissement,H,0,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,avant
2018,4,Avertissement,F,0,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,avant
2018,4,Blâme,H,0,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,avant 
